Voornaam,Achternaam,Gebruikersnaam,DisplayName,UserPrincipalName,Department,Title,Description,Wachtwoord,VerzamelOU,GebruikersOU
Bob,Hope,hope343,Bob Hope,hope343@homelab.net,Emmerdale,Cafetariahouder,Personage uit Emmerdale,$0wBr9L$,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Nicola,King,king409,Nicola King,king409@homelab.net,Emmerdale,Zakenvrouw,Personage uit Emmerdale,&B7q$1kC,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Jimmy,King,king088,Jimmy King,king088@homelab.net,Emmerdale,Transportondernemer,Personage uit Emmerdale,Cf6j9$Z&,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Jai,Sharma,sharm366,Jai Sharma,sharm366@homelab.net,Emmerdale,Fabriekshouder,Personage uit Emmerdale,uWk@5V$4,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Priya,Sharma,sharm883,Priya Sharma,sharm883@homelab.net,Emmerdale,Modebedrijf,Personage uit Emmerdale,!UAf@3z1,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Rishi,Sharma,sharm572,Rishi Sharma,sharm572@homelab.net,Emmerdale,Fabrikant,Personage uit Emmerdale,ts&8$I8L,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Graham,Foster,foste833,Graham Foster,foste833@homelab.net,Emmerdale,Adviseur,Personage uit Emmerdale,34Shx#$M,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Vanessa,Woodfield,woodf738,Vanessa Woodfield,woodf738@homelab.net,Emmerdale,Dierenarts,Personage uit Emmerdale,LW$$29by,"OU=TVSeries,OU=Emmerdale,DC=homelab,DC=net"
Tracey,Webb,webb022,Tracey Webb,webb022@homelab.net,CoronationStreet,Winkelierster,Personage uit Coronation Street,Q!4S1p@t,"OU=TVSeries,OU=CoronationStreet,DC=homelab,DC=net"
Eileen,Grimshaw,grims342,Eileen Grimshaw,grims342@homelab.net,CoronationStreet,Telefoniste,Personage uit Coronation Street,5!@Y6zxP,"OU=TVSeries,OU=CoronationStreet,DC=homelab,DC=net"
Jason,Grimshaw,grims349,Jason Grimshaw,grims349@homelab.net,CoronationStreet,Bouwer,Personage uit Coronation Street,f5@m@MZ7,"OU=TVSeries,OU=CoronationStreet,DC=homelab,DC=net"
Sean,Tully,tully908,Sean Tully,tully908@homelab.net,CoronationStreet,Verkoopmedewerker,Personage uit Coronation Street,J$f2P@9j,"OU=TVSeries,OU=CoronationStreet,DC=homelab,DC=net"
Michelle,Connor,conno394,Michelle Connor,conno394@homelab.net,CoronationStreet,Barmanager,Personage uit Coronation Street,K@59@oJi,"OU=TVSeries,OU=CoronationStreet,DC=homelab,DC=net"
Peter,Barlow,barlo850,Peter Barlow,barlo850@homelab.net,CoronationStreet,Drankhandelaar,Personage uit Coronation Street,gO#5!6Lf,"OU=TVSeries,OU=CoronationStreet,DC=homelab,DC=net"
Giuseppe,Farina,farin898,Giuseppe Farina,farin898@homelab.net,Alfa Romeo,Formule 1 Wereldkampioen 1950,Formule 1 Coureur voor Alfa Romeo,WSA9Bh#M,"OU=Formule1,OU=AlfaRomeo,DC=homelab,DC=net"
Juan Manuel,Fangio,fangi755,Juan Manuel Fangio,fangi755@homelab.net,Alfa Romeo,5-voudig Wereldkampioen,Formule 1 Coureur voor Alfa Romeo,hqf#SN7a,"OU=Formule1,OU=AlfaRomeo,DC=homelab,DC=net"
Alberto,Ascari,ascar939,Alberto Ascari,ascar939@homelab.net,Ferrari,Tweevoudig Wereldkampioen,Formule 1 Coureur voor Ferrari,WCX$5Wqx,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Stirling,Moss,mossx146,Stirling Moss,mossx146@homelab.net,Vanwall,Formule 1 Coureur,Formule 1 Coureur voor Vanwall,bH0L#wM%,"OU=Vanwall,DC=homelab,DC=net"
Mike,Hawthorn,hawth864,Mike Hawthorn,hawth864@homelab.net,Ferrari,Formule 1 Wereldkampioen 1958,Formule 1 Coureur voor Ferrari,7#IMba%%,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Luigi,Fagioli,fagio318,Luigi Fagioli,fagio318@homelab.net,Alfa Romeo,Formule 1 Coureur,Formule 1 Coureur voor Alfa Romeo,@tCzbN60,"OU=Formule1,OU=AlfaRomeo,DC=homelab,DC=net"
Jose Froilan,Gonzalez,gonza301,Jose Froilan Gonzalez,gonza301@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,X52@gJwX,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Maurice,Trintignant,trint310,Maurice Trintignant,trint310@homelab.net,Cooper,Formule 1 Coureur,Formule 1 Coureur voor Cooper,@8e4DY&o,"OU=Cooper,DC=homelab,DC=net"
Jack,Brabham,brabh835,Jack Brabham,brabh835@homelab.net,Brabham,3-voudig Wereldkampioen,Formule 1 Coureur voor Brabham,686Ho4$j,"OU=Brabham,DC=homelab,DC=net"
Jim,Clark,clark670,Jim Clark,clark670@homelab.net,Lotus,Tweevoudig Wereldkampioen,Formule 1 Coureur voor Lotus,8fVD$ATR,"OU-Formule1,OU=Lotus,DC=homelab,DC=net"
Graham,Hill,hillx923,Graham Hill,hillx923@homelab.net,BRM,Tweevoudig Wereldkampioen,Formule 1 Coureur voor BRM,F0!s3lTm,"OU=BRM,DC=homelab,DC=net"
John,Surtees,surte211,John Surtees,surte211@homelab.net,Ferrari,Formule 1 Wereldkampioen 1964,Formule 1 Coureur voor Ferrari,n2nB$fEl,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Denny,Hulme,hulme488,Denny Hulme,hulme488@homelab.net,Mc Laren,Formule 1 Wereldkampioen 1967,Formule 1 Coureur voor Mc Laren,K5#ZW6xM,"OU=McLaren,DC=homelab,DC=net"
Jackie,Stewart,stewa918,Jackie Stewart,stewa918@homelab.net,Tyrrell,3-voudig Wereldkampioen,Formule 1 Coureur voor Tyrrell,0ZvS6!b!,"OU=Tyrrell,DC=homelab,DC=net"
Bruce,McLaren,mclar932,Bruce McLaren,mclar932@homelab.net,Mc Laren,Oprichter & Coureur McLaren,Formule 1 Coureur voor Mc Laren,13g0oS#9,"OU=McLaren,DC=homelab,DC=net"
Dan,Gurney,gurne250,Dan Gurney,gurne250@homelab.net,Eagle,Formule 1 Coureur,Formule 1 Coureur voor Eagle,oBsi$j4a,"OU=Eagle,DC=homelab,DC=net"
Jochen,Rindt,rindt568,Jochen Rindt,rindt568@homelab.net,Lotus,Formule 1 Wereldkampioen 1970,Formule 1 Coureur voor Lotus,e@Qe1Asq,"OU-Formule1,OU=Lotus,DC=homelab,DC=net"
Emerson,Fittipaldi,fitti347,Emerson Fittipaldi,fitti347@homelab.net,Lotus,Tweevoudig Wereldkampioen,Formule 1 Coureur voor Lotus,GKY#z6tr,"OU-Formule1,OU=Lotus,DC=homelab,DC=net"
Niki,Lauda,lauda935,Niki Lauda,lauda935@homelab.net,Ferrari,3-voudig Wereldkampioen,Formule 1 Coureur voor Ferrari,#XmDGC3Y,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
James,Hunt,huntx804,James Hunt,huntx804@homelab.net,Mc Laren,Formule 1 Wereldkampioen 1976,Formule 1 Coureur voor Mc Laren,w&RBo5TM,"OU=McLaren,DC=homelab,DC=net"
Mario,Andretti,andre510,Mario Andretti,andre510@homelab.net,Lotus,Formule 1 Wereldkampioen 1978,Formule 1 Coureur voor Lotus,&0lh&Pf7,"OU-Formule1,OU=Lotus,DC=homelab,DC=net"
Jody,Scheckter,schec969,Jody Scheckter,schec969@homelab.net,Ferrari,Formule 1 Wereldkampioen 1979,Formule 1 Coureur voor Ferrari,z1$YwcS6,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Ronnie,Peterson,peter892,Ronnie Peterson,peter892@homelab.net,Lotus,Formule 1 Coureur,Formule 1 Coureur voor Lotus,2U#nKFil,"OU-Formule1,OU=Lotus,DC=homelab,DC=net"
Gilles,Villeneuve,ville743,Gilles Villeneuve,ville743@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,uw3i4q&J,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Clay,Regazzoni,regaz297,Clay Regazzoni,regaz297@homelab.net,Williams,Formule 1 Coureur,Formule 1 Coureur voor Williams,xB5@bvZF,"OU=Williams,DC=homelab,DC=net"
Carlos,Reutemann,reute544,Carlos Reutemann,reute544@homelab.net,Brabham,Formule 1 Coureur,Formule 1 Coureur voor Brabham,F1REv5r!,"OU=Brabham,DC=homelab,DC=net"
Alan,Jones,jones200,Alan Jones,jones200@homelab.net,Williams,Formule 1 Wereldkampioen 1980,Formule 1 Coureur voor Williams,Gv&Fn3nD,"OU=Williams,DC=homelab,DC=net"
Nelson,Piquet,pique775,Nelson Piquet,pique775@homelab.net,Brabham,3-voudig Wereldkampioen,Formule 1 Coureur voor Brabham,U#p37YWn,"OU=Brabham,DC=homelab,DC=net"
Keke,Rosberg,rosbe849,Keke Rosberg,rosbe849@homelab.net,Williams,Formule 1 Wereldkampioen 1982,Formule 1 Coureur voor Williams,vo#Op61w,"OU=Williams,DC=homelab,DC=net"
Alain,Prost,prost915,Alain Prost,prost915@homelab.net,Mc Laren,4-voudig Wereldkampioen,Formule 1 Coureur voor Mc Laren,%dxw7BMw,"OU=McLaren,DC=homelab,DC=net"
Ayrton,Senna,senna928,Ayrton Senna,senna928@homelab.net,Mc Laren,3-voudig Wereldkampioen,Formule 1 Coureur voor Mc Laren,FRGka!7X,"OU=McLaren,DC=homelab,DC=net"
Nigel,Mansell,manse616,Nigel Mansell,manse616@homelab.net,Williams,Formule 1 Wereldkampioen 1992,Formule 1 Coureur voor Williams,C%hy$b28,"OU=Williams,DC=homelab,DC=net"
Gerhard,Berger,berge853,Gerhard Berger,berge853@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,zgf9IkH@,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Riccardo,Patrese,patre343,Riccardo Patrese,patre343@homelab.net,Williams,Formule 1 Coureur,Formule 1 Coureur voor Williams,$CALFbV5,"OU=Williams,DC=homelab,DC=net"
Elio,de Angelis,angel600,Elio de Angelis,angel600@homelab.net,Lotus,Formule 1 Coureur,Formule 1 Coureur voor Lotus,AWa%GE3f,"OU-Formule1,OU=Lotus,DC=homelab,DC=net"
Michele,Alboreto,albor695,Michele Alboreto,albor695@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,L#91UYuL,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Stefan,Johansson,johan568,Stefan Johansson,johan568@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,JqK$uGs5,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Michael,Schumacher,schum493,Michael Schumacher,schum493@homelab.net,Ferrari,7-voudig Wereldkampioen,Formule 1 Coureur voor Ferrari,xCFs8%TH,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Damon,Hill,hillx867,Damon Hill,hillx867@homelab.net,Williams,Formule 1 Wereldkampioen 1996,Formule 1 Coureur voor Williams,dX@4#uN4,"OU=Williams,DC=homelab,DC=net"
Jacques,Villeneuve,ville133,Jacques Villeneuve,ville133@homelab.net,Williams,Formule 1 Wereldkampioen 1997,Formule 1 Coureur voor Williams,%u9wKJqS,"OU=Williams,DC=homelab,DC=net"
Mika,Hakkinen,hakki780,Mika Hakkinen,hakki780@homelab.net,Mc Laren,Tweevoudig Wereldkampioen,Formule 1 Coureur voor Mc Laren,lc5@$YKg,"OU=McLaren,DC=homelab,DC=net"
Eddie,Irvine,irvin144,Eddie Irvine,irvin144@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,R3!s5rlg,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
David,Coulthard,coult931,David Coulthard,coult931@homelab.net,Mc Laren,Formule 1 Coureur,Formule 1 Coureur voor Mc Laren,6b!QA6mA,"OU=McLaren,DC=homelab,DC=net"
Jean,Alesi,alesi144,Jean Alesi,alesi144@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,l@IU$Q%5,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Rubens,Barrichello,barri515,Rubens Barrichello,barri515@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,&0hCQadb,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Heinz-Harald,Frentzen,frent379,Heinz-Harald Frentzen,frent379@homelab.net,Jordan,Formule 1 Coureur,Formule 1 Coureur voor Jordan,YOFm&#g5,"OU=Jordan,DC=homelab,DC=net"
Jos,Verstappen,verst627,Jos Verstappen,verst627@homelab.net,Benetton,Formule 1 Coureur,Formule 1 Coureur voor Benetton,!m4gc4gU,"OU=Benetton,DC=homelab,DC=net"
Olivier,Panis,panis231,Olivier Panis,panis231@homelab.net,Ligier,Formule 1 Coureur,Formule 1 Coureur voor Ligier,g&WQ&2zG,"OU=Ligier,DC=homelab,DC=net"
Johnny,Herbert,herbe949,Johnny Herbert,herbe949@homelab.net,Benetton,Formule 1 Coureur,Formule 1 Coureur voor Benetton,d7c38V#m,"OU=Benetton,DC=homelab,DC=net"
Fernando,Alonso,alons837,Fernando Alonso,alons837@homelab.net,Renault,Tweevoudig Wereldkampioen,Formule 1 Coureur voor Renault,I#2PMtuR,"OU=Renault,DC=homelab,DC=net"
Kimi,Raikkonen,raikk276,Kimi Raikkonen,raikk276@homelab.net,Ferrari,Formule 1 Wereldkampioen 2007,Formule 1 Coureur voor Ferrari,2PBk3#Ir,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Jenson,Button,butto668,Jenson Button,butto668@homelab.net,Brawn GP,Formule 1 Wereldkampioen 2009,Formule 1 Coureur voor Brawn GP,qVN@DVi9,"OU=BrawnGP,DC=homelab,DC=net"
Felipe,Massa,massa338,Felipe Massa,massa338@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,Q2mH0#WX,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Robert,Kubica,kubic283,Robert Kubica,kubic283@homelab.net,BMW Sauber,Formule 1 Coureur,Formule 1 Coureur voor BMW Sauber,XV@kp5s$,"OU=BMWSauber,DC=homelab,DC=net"
Mark,Webber,webbe465,Mark Webber,webbe465@homelab.net,Red Bull Racing,Formule 1 Coureur,Formule 1 Coureur voor Red Bull Racing,xNQju3%I,"OU=Formule1,OU=RedBullRacing,DC=homelab,DC=net"
Jarno,Trulli,trull266,Jarno Trulli,trull266@homelab.net,Renault,Formule 1 Coureur,Formule 1 Coureur voor Renault,X@Rr8&IB,"OU=Renault,DC=homelab,DC=net"
Giancarlo,Fisichella,fisic527,Giancarlo Fisichella,fisic527@homelab.net,Renault,Formule 1 Coureur,Formule 1 Coureur voor Renault,bC0X&9BE,"OU=Renault,DC=homelab,DC=net"
Nick,Heidfeld,heidf458,Nick Heidfeld,heidf458@homelab.net,BMW Sauber,Formule 1 Coureur,Formule 1 Coureur voor BMW Sauber,sv6E5fU$,"OU=BMWSauber,DC=homelab,DC=net"
Juan Pablo,Montoya,monto964,Juan Pablo Montoya,monto964@homelab.net,Williams,Formule 1 Coureur,Formule 1 Coureur voor Williams,AOoL9&H4,"OU=Williams,DC=homelab,DC=net"
Ralf,Schumacher,schum152,Ralf Schumacher,schum152@homelab.net,Williams,Formule 1 Coureur,Formule 1 Coureur voor Williams,7!i4nY9X,"OU=Williams,DC=homelab,DC=net"
Sebastian,Vettel,vette836,Sebastian Vettel,vette836@homelab.net,Red Bull Racing,4-voudig Wereldkampioen,Formule 1 Coureur voor Red Bull Racing,3!KnzD2F,"OU=Formule1,OU=RedBullRacing,DC=homelab,DC=net"
Lewis,Hamilton,hamil847,Lewis Hamilton,hamil847@homelab.net,Mercedes,7-voudig Wereldkampioen,Formule 1 Coureur voor Mercedes,Y2dbmjq!,"OU=Formule1,OU=Mercedes,DC=homelab,DC=net"
Nico,Rosberg,rosbe254,Nico Rosberg,rosbe254@homelab.net,Mercedes,Formule 1 Wereldkampioen 2016,Formule 1 Coureur voor Mercedes,LvGk6FX$,"OU=Formule1,OU=Mercedes,DC=homelab,DC=net"
Daniel,Ricciardo,ricci156,Daniel Ricciardo,ricci156@homelab.net,Red Bull Racing,Formule 1 Coureur,Formule 1 Coureur voor Red Bull Racing,N@uCB2kr,"OU=Formule1,OU=RedBullRacing,DC=homelab,DC=net"
Valtteri,Bottas,botta627,Valtteri Bottas,botta627@homelab.net,Mercedes,Formule 1 Coureur,Formule 1 Coureur voor Mercedes,miNV$p9q,"OU=Formule1,OU=Mercedes,DC=homelab,DC=net"
Romain,Grosjean,grosj290,Romain Grosjean,grosj290@homelab.net,Haas,Formule 1 Coureur,Formule 1 Coureur voor Haas,V5#pNoZL,"OU=Haas,DC=homelab,DC=net"
Sergio,Perez,perez915,Sergio Perez,perez915@homelab.net,Red Bull Racing,Formule 1 Coureur,Formule 1 Coureur voor Red Bull Racing,0J%p#JV%,"OU=Formule1,OU=RedBullRacing,DC=homelab,DC=net"
Nico,Hulkenberg,hulke148,Nico Hulkenberg,hulke148@homelab.net,Force India,Formule 1 Coureur,Formule 1 Coureur voor Force India,gDfz3!0o,"OU=ForceIndia,DC=homelab,DC=net"
Daniil,Kvyat,kvyat890,Daniil Kvyat,kvyat890@homelab.net,Toro Rosso,Formule 1 Coureur,Formule 1 Coureur voor Toro Rosso,PbDh$8jn,"OU=ToroRosso,DC=homelab,DC=net"
Carlos,Sainz,sainz623,Carlos Sainz,sainz623@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,!iO4g40v,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Max,Verstappen,verst313,Max Verstappen,verst313@homelab.net,Red Bull Racing,Meervoudig Wereldkampioen,Formule 1 Coureur voor Red Bull Racing,!!m$q7Ii,"OU=Formule1,OU=RedBullRacing,DC=homelab,DC=net"
Charles,Leclerc,lecle198,Charles Leclerc,lecle198@homelab.net,Ferrari,Formule 1 Coureur,Formule 1 Coureur voor Ferrari,9&%aha5Z,"OU=Formule1,OU=Ferrari,DC=homelab,DC=net"
Lando,Norris,norri457,Lando Norris,norri457@homelab.net,Mc Laren,Formule 1 Coureur,Formule 1 Coureur voor Mc Laren,@Q&RPjl5,"OU=McLaren,DC=homelab,DC=net"
George,Russell,russe606,George Russell,russe606@homelab.net,Mercedes,Formule 1 Coureur,Formule 1 Coureur voor Mercedes,%R@2OPfn,"OU=Formule1,OU=Mercedes,DC=homelab,DC=net"
Pierre,Gasly,gasly200,Pierre Gasly,gasly200@homelab.net,Alpine,Formule 1 Coureur,Formule 1 Coureur voor Alpine,x#7LYhjP,"OU=Alpine,DC=homelab,DC=net"
Esteban,Ocon,oconx988,Esteban Ocon,oconx988@homelab.net,Alpine,Formule 1 Coureur,Formule 1 Coureur voor Alpine,$5kuTC$7,"OU=Alpine,DC=homelab,DC=net"
Alexander,Albon,albon269,Alexander Albon,albon269@homelab.net,Williams,Formule 1 Coureur,Formule 1 Coureur voor Williams,l2ksP%0J,"OU=Williams,DC=homelab,DC=net"
Yuki,Tsunoda,tsuno314,Yuki Tsunoda,tsuno314@homelab.net,RB,Formule 1 Coureur,Formule 1 Coureur voor RB,V93Rj!k5,"OU=RB,DC=homelab,DC=net"
Oscar,Piastri,piast569,Oscar Piastri,piast569@homelab.net,Mc Laren,Formule 1 Coureur,Formule 1 Coureur voor Mc Laren,@6tvI1e&,"OU=McLaren,DC=homelab,DC=net"
Lance,Stroll,strol757,Lance Stroll,strol757@homelab.net,Aston Martin,Formule 1 Coureur,Formule 1 Coureur voor Aston Martin,tQNq8wq$,"OU=AstonMartin,DC=homelab,DC=net"
Zhou,Guanyu,guany381,Zhou Guanyu,guany381@homelab.net,Alfa Romeo,Formule 1 Coureur,Formule 1 Coureur voor Alfa Romeo,BI$suM8c,"OU=Formule1,OU=AlfaRomeo,DC=homelab,DC=net"
Nyck,de Vries,vries928,Nyck de Vries,vries928@homelab.net,AlphaTauri,Formule 1 Coureur,Formule 1 Coureur voor AlphaTauri,1f2SY%Oq,"OU=AlphaTauri,DC=homelab,DC=net"
Liam,Lawson,lawso820,Liam Lawson,lawso820@homelab.net,RB,Formule 1 Coureur,Formule 1 Coureur voor RB,BHO5py1!,"OU=RB,DC=homelab,DC=net"
Oliver,Bearman,bearm455,Oliver Bearman,bearm455@homelab.net,Haas,Formule 1 Coureur,Formule 1 Coureur voor Haas,lmQar!4!,"OU=Haas,DC=homelab,DC=net"
Andrea Kimi,Antonelli,anton828,Andrea Kimi Antonelli,anton828@homelab.net,Mercedes,Formule 1 Coureur,Formule 1 Coureur voor Mercedes,5%181hCK,"OU=Formule1,OU=Mercedes,DC=homelab,DC=net"
Franco,Colapinto,colap272,Franco Colapinto,colap272@homelab.net,Williams,Formule 1 Coureur,Formule 1 Coureur voor Williams,RbOS64B%,"OU=Williams,DC=homelab,DC=net"
Virgil,van Dijk,dijkx142,Virgil van Dijk,dijkx142@homelab.net,Nederland,WK 2026 Speler - Aanvoerder & Verdediger,Voetballer voor Nederland op het WK 2026,3!c5CVDn,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Frenkie,de Jong,jongx132,Frenkie de Jong,jongx132@homelab.net,Nederland,WK 2026 Speler - Middenvelder,Voetballer voor Nederland op het WK 2026,iJ%wUw4$,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Cody,Gakpo,gakpo743,Cody Gakpo,gakpo743@homelab.net,Nederland,WK 2026 Speler - Aanvaller,Voetballer voor Nederland op het WK 2026,$z07KTJ&,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Memphis,Depay,depay159,Memphis Depay,depay159@homelab.net,Nederland,WK 2026 Speler - Aanvaller,Voetballer voor Nederland op het WK 2026,&1XvBR3$,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Nathan,Aké,akéxx883,Nathan Aké,akéxx883@homelab.net,Nederland,WK 2026 Speler - Verdediger,Voetballer voor Nederland op het WK 2026,&M1ED$Er,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Bart,Verbruggen,verbr625,Bart Verbruggen,verbr625@homelab.net,Nederland,WK 2026 Speler - Doelman,Voetballer voor Nederland op het WK 2026,hnaWje8@,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Tijjani,Reijnders,reijn928,Tijjani Reijnders,reijn928@homelab.net,Nederland,WK 2026 Speler - Middenvelder,Voetballer voor Nederland op het WK 2026,&9EoYAXt,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Xavi,Simons,simon316,Xavi Simons,simon316@homelab.net,Nederland,WK 2026 Speler - Middenvelder,Voetballer voor Nederland op het WK 2026,12H09p5!,"OU=Voetbal,OU=Nederland,DC=homelab,DC=net"
Lionel,Messi,messi946,Lionel Messi,messi946@homelab.net,Argentinië,WK 2026 Speler - Aanvoerder & Aanvaller,Voetballer voor Argentinië op het WK 2026,8h1ecD%!,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Julian,Alvarez,alvar768,Julian Alvarez,alvar768@homelab.net,Argentinië,WK 2026 Speler - Aanvaller,Voetballer voor Argentinië op het WK 2026,EN4XUf%Z,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Lautaro,Martinez,marti375,Lautaro Martinez,marti375@homelab.net,Argentinië,WK 2026 Speler - Aanvaller,Voetballer voor Argentinië op het WK 2026,O7LvP$Gq,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Alexis,Mac Allister,allis928,Alexis Mac Allister,allis928@homelab.net,Argentinië,WK 2026 Speler - Middenvelder,Voetballer voor Argentinië op het WK 2026,#60fb!WK,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Enzo,Fernandez,ferna964,Enzo Fernandez,ferna964@homelab.net,Argentinië,WK 2026 Speler - Middenvelder,Voetballer voor Argentinië op het WK 2026,Bxf$W!G6,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Emiliano,Martinez,marti945,Emiliano Martinez,marti945@homelab.net,Argentinië,WK 2026 Speler - Doelman,Voetballer voor Argentinië op het WK 2026,j%61$HKJ,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Rodrigo,De Paul,paulx650,Rodrigo De Paul,paulx650@homelab.net,Argentinië,WK 2026 Speler - Middenvelder,Voetballer voor Argentinië op het WK 2026,y5U5XJz!,"OU=Voetbal,OU=Argentinie,DC=homelab,DC=net"
Kylian,Mbappé,mbapp930,Kylian Mbappé,mbapp930@homelab.net,Frankrijk,WK 2026 Speler - Aanvoerder & Aanvaller,Voetballer voor Frankrijk op het WK 2026,p!wg2S2P,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
Antoine,Griezmann,griez172,Antoine Griezmann,griez172@homelab.net,Frankrijk,WK 2026 Speler - Aanvaller,Voetballer voor Frankrijk op het WK 2026,#xPU5NEJ,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
Aurelien,Tchouameni,tchou688,Aurelien Tchouameni,tchou688@homelab.net,Frankrijk,WK 2026 Speler - Middenvelder,Voetballer voor Frankrijk op het WK 2026,WLHcy!4h,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
Eduardo,Camavinga,camav396,Eduardo Camavinga,camav396@homelab.net,Frankrijk,WK 2026 Speler - Middenvelder,Voetballer voor Frankrijk op het WK 2026,KHx$uB5Z,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
William,Saliba,salib139,William Saliba,salib139@homelab.net,Frankrijk,WK 2026 Speler - Verdediger,Voetballer voor Frankrijk op het WK 2026,Kh@frx6h,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
Mike,Maignan,maign527,Mike Maignan,maign527@homelab.net,Frankrijk,WK 2026 Speler - Doelman,Voetballer voor Frankrijk op het WK 2026,1c#BDueB,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
Ousmane,Dembélé,dembé783,Ousmane Dembélé,dembé783@homelab.net,Frankrijk,WK 2026 Speler - Aanvaller,Voetballer voor Frankrijk op het WK 2026,RAxG8#8N,"OU=Voetbal,OU=Frankrijk,DC=homelab,DC=net"
Harry,Kane,kanex317,Harry Kane,kanex317@homelab.net,Engeland,WK 2026 Speler - Aanvoerder & Aanvaller,Voetballer voor Engeland op het WK 2026,eMDeVM5!,"OU=Voetbal,OU=Engeland,DC=homelab,DC=net"
Jude,Bellingham,belli435,Jude Bellingham,belli435@homelab.net,Engeland,WK 2026 Speler - Middenvelder,Voetballer voor Engeland op het WK 2026,k$9EbEX3,"OU=Voetbal,OU=Engeland,DC=homelab,DC=net"
Phil,Foden,foden201,Phil Foden,foden201@homelab.net,Engeland,WK 2026 Speler - Aanvaller,Voetballer voor Engeland op het WK 2026,$QxJBg4m,"OU=Voetbal,OU=Engeland,DC=homelab,DC=net"
Bukayo,Saka,sakax760,Bukayo Saka,sakax760@homelab.net,Engeland,WK 2026 Speler - Aanvaller,Voetballer voor Engeland op het WK 2026,E#9w#dn@,"OU=Voetbal,OU=Engeland,DC=homelab,DC=net"
Declan,Rice,ricex258,Declan Rice,ricex258@homelab.net,Engeland,WK 2026 Speler - Middenvelder,Voetballer voor Engeland op het WK 2026,&z0atYfO,"OU=Voetbal,OU=Engeland,DC=homelab,DC=net"
Jordan,Pickford,pickf843,Jordan Pickford,pickf843@homelab.net,Engeland,WK 2026 Speler - Doelman,Voetballer voor Engeland op het WK 2026,I01k$YsN,"OU=Voetbal,OU=Engeland,DC=homelab,DC=net"
